product_id,product_name,category,brand,cost_price,selling_price,launch_date
P01406,Philips Product 1406,Home,Philips,411.03,742.63,2023-05-30
P01407,Penguin Product 1407,Books,Penguin,149.95,196.08,2021-12-23
P01408,Philips Product 1408,Home,Philips,265.89,430.67,2021-09-25
P01409,Puma Product 1409,Fashion,Puma,33.8,56.01,2025-01-26
P01410,Penguin Product 1410,Books,Penguin,244.41,427.94,2022-02-15
P01411,Philips Product 1411,Home,Philips,306.38,445.23,2025-05-28
P01412,HarperCollins Product 1412,Books,HarperCollins,463.92,784.69,2023-03-17
P01413,Reebok Product 1413,Sports,Reebok,365.95,584.86,2025-10-15
P01414,Puma Product 1414,Fashion,Puma,120.2,172.17,2022-12-12
P01415,Nike Product 1415,Fashion,Nike,63.51,99.83,2023-04-21
P01416,Sony Product 1416,Electronics,Sony,424.79,781.47,2024-11-08
P01417,Under Armour Product 1417,Sports,Under Armour,27.52,40.72,2023-11-13
P01418,Nike Product 1418,Fashion,Nike,322.11,564.34,2025-12-06
P01419,Ikea Product 1419,Home,Ikea,157.35,252.6,2025-10-24
P01420,Ikea Product 1420,Home,Ikea,61.35,89.98,2021-12-27
P01421,Reebok Product 1421,Sports,Reebok,286.62,564.09,2023-09-06
P01422,Nike Product 1422,Fashion,Nike,168.6,247.9,2024-11-13
P01423,Under Armour Product 1423,Sports,Under Armour,399.64,685.99,2024-01-19
P01424,Wilson Product 1424,Sports,Wilson,315.46,603.68,2024-06-09
P01425,HarperCollins Product 1425,Books,HarperCollins,233.92,433.06,2023-04-15
P01426,Sony Product 1426,Electronics,Sony,153.18,272.66,2024-09-07
P01427,Bosch Product 1427,Home,Bosch,270.26,369.34,2023-03-12
P01428,Philips Product 1428,Home,Philips,37.78,49.85,2025-09-22
P01429,Apple Product 1429,Electronics,Apple,491.89,836.81,2025-01-10
P01430,Puma Product 1430,Fashion,Puma,304.82,411.48,2026-02-22
P01431,Apple Product 1431,Electronics,Apple,354.11,514.03,2025-01-29
P01432,Apple Product 1432,Electronics,Apple,209.87,335.3,2022-10-06
P01433,Adidas Product 1433,Fashion,Adidas,228.69,448.37,2024-09-26
P01434,Puma Product 1434,Fashion,Puma,154.65,199.47,2023-10-30
P01435,Samsung Product 1435,Electronics,Samsung,457.11,710.81,2023-03-17
P01436,Apple Product 1436,Electronics,Apple,452.95,599.37,2023-03-14
P01437,Philips Product 1437,Home,Philips,367.56,595.04,2024-03-31
P01438,Ikea Product 1438,Home,Ikea,385.89,493.4,2023-04-01
P01439,Penguin Product 1439,Books,Penguin,106.57,131.0,2023-09-22
P01440,Reebok Product 1440,Sports,Reebok,433.08,559.83,2021-09-22
P01441,Ikea Product 1441,Home,Ikea,345.09,578.17,2022-10-16
P01442,Apple Product 1442,Electronics,Apple,236.1,292.03,2024-12-26
P01443,HarperCollins Product 1443,Books,HarperCollins,16.13,29.14,2023-09-02
P01444,Adidas Product 1444,Fashion,Adidas,104.27,149.03,2026-07-27
P01445,HarperCollins Product 1445,Books,HarperCollins,387.53,673.1,2024-01-19
P01446,Ikea Product 1446,Home,Ikea,82.96,107.15,2023-06-20
P01447,Penguin Product 1447,Books,Penguin,107.26,158.77,2024-09-18
P01448,Philips Product 1448,Home,Philips,75.07,132.38,2024-12-18
P01449,Bosch Product 1449,Home,Bosch,126.19,158.62,2024-04-16
P01450,HarperCollins Product 1450,Books,HarperCollins,272.59,338.17,2025-11-25
P01451,Apple Product 1451,Electronics,Apple,452.13,560.81,2023-04-04
P01452,Wilson Product 1452,Sports,Wilson,47.63,72.09,2022-08-13
P01453,HarperCollins Product 1453,Books,HarperCollins,310.08,449.6,2024-08-11
P01454,Puma Product 1454,Fashion,Puma,380.41,702.78,2025-04-29
P01455,Apple Product 1455,Electronics,Apple,286.06,364.54,2024-10-25
P01456,Wilson Product 1456,Sports,Wilson,230.51,402.84,2025-01-04
P01457,Under Armour Product 1457,Sports,Under Armour,119.69,165.06,2022-03-27
P01458,HarperCollins Product 1458,Books,HarperCollins,456.87,691.55,2022-05-23
P01459,Philips Product 1459,Home,Philips,229.38,280.81,2022-05-12
P01460,Wilson Product 1460,Sports,Wilson,178.96,280.79,2023-07-19
P01461,Adidas Product 1461,Fashion,Adidas,385.13,648.39,2024-10-01
P01462,Puma Product 1462,Fashion,Puma,55.95,103.73,2023-03-07
P01463,Apple Product 1463,Electronics,Apple,280.29,352.25,2022-01-31
P01464,Bosch Product 1464,Home,Bosch,233.18,389.98,2024-01-01
P01465,Puma Product 1465,Fashion,Puma,125.63,166.74,2022-02-24
P01466,Under Armour Product 1466,Sports,Under Armour,37.7,51.52,2024-03-15
P01467,HarperCollins Product 1467,Books,HarperCollins,393.24,608.85,2026-03-01
P01468,Bosch Product 1468,Home,Bosch,348.6,466.59,2026-01-04
P01469,Sony Product 1469,Electronics,Sony,465.78,772.89,2022-09-22
P01470,Wilson Product 1470,Sports,Wilson,298.12,468.15,2022-08-16
P01471,Penguin Product 1471,Books,Penguin,411.9,552.33,2024-11-11
P01472,Wilson Product 1472,Sports,Wilson,301.14,526.52,2025-11-18
P01473,HarperCollins Product 1473,Books,HarperCollins,167.07,286.69,2021-09-07
P01474,Samsung Product 1474,Electronics,Samsung,112.72,147.79,2023-06-10
P01475,Penguin Product 1475,Books,Penguin,379.75,656.48,2023-12-19
P01476,Reebok Product 1476,Sports,Reebok,149.29,252.67,2022-05-17
P01477,Wilson Product 1477,Sports,Wilson,106.8,203.13,2023-03-12
P01478,Bosch Product 1478,Home,Bosch,398.2,694.32,2025-09-18
P01479,Reebok Product 1479,Sports,Reebok,491.38,724.99,2022-05-04
P01480,Sony Product 1480,Electronics,Sony,9.02,17.94,2026-04-07
P01481,Wilson Product 1481,Sports,Wilson,426.99,533.71,2022-03-05
P01482,Penguin Product 1482,Books,Penguin,5.42,8.93,2022-10-23
P01483,Ikea Product 1483,Home,Ikea,431.32,816.29,2022-10-11
P01484,Adidas Product 1484,Fashion,Adidas,352.6,534.34,2023-10-08
P01485,Bosch Product 1485,Home,Bosch,194.48,292.74,2024-02-17
P01486,Penguin Product 1486,Books,Penguin,332.93,526.0,2025-11-28
P01487,Puma Product 1487,Fashion,Puma,195.37,378.94,2023-06-25
P01488,Wilson Product 1488,Sports,Wilson,147.79,280.53,2025-02-18
P01489,Nike Product 1489,Fashion,Nike,10.74,18.46,2022-10-06
P01490,Puma Product 1490,Fashion,Puma,443.02,764.8,2026-01-31
P01491,Nike Product 1491,Fashion,Nike,72.92,134.52,2023-11-28
P01492,Reebok Product 1492,Sports,Reebok,304.19,468.62,2024-08-25
P01493,Adidas Product 1493,Fashion,Adidas,257.16,422.16,2026-03-18
P01494,Under Armour Product 1494,Sports,Under Armour,180.88,243.94,2025-03-20
P01495,Penguin Product 1495,Books,Penguin,291.08,546.49,2024-02-25
P01496,Puma Product 1496,Fashion,Puma,253.36,387.3,2023-06-11
P01497,HarperCollins Product 1497,Books,HarperCollins,21.56,26.53,2026-02-04
P01498,Reebok Product 1498,Sports,Reebok,187.45,311.96,2022-09-18
P01499,Samsung Product 1499,Electronics,Samsung,366.44,594.05,2024-02-17
P01500,Philips Product 1500,Home,Philips,260.89,422.3,2023-04-01
P01501,Penguin Product 1501,Books,Penguin,126.39,215.44,2022-05-15
P01502,Sony Product 1502,Electronics,Sony,318.68,585.89,2023-07-23
P01503,Bosch Product 1503,Home,Bosch,31.12,45.9,2025-01-25
P01504,Apple Product 1504,Electronics,Apple,229.75,442.23,2022-01-17
P01505,HarperCollins Product 1505,Books,HarperCollins,213.4,420.07,2026-08-03
P01506,Philips Product 1506,Home,Philips,87.92,154.39,2022-09-21
P01507,HarperCollins Product 1507,Books,HarperCollins,364.85,602.35,2025-09-28
P01508,Sony Product 1508,Electronics,Sony,239.21,319.41,2025-04-19
P01509,Sony Product 1509,Electronics,Sony,495.23,914.75,2021-12-11
P01510,Penguin Product 1510,Books,Penguin,146.97,186.07,2024-08-05
P01511,Penguin Product 1511,Books,Penguin,426.47,606.56,2026-05-24
P01512,Puma Product 1512,Fashion,Puma,144.08,271.78,2023-06-27
P01513,Sony Product 1513,Electronics,Sony,60.22,80.68,2025-11-26
P01514,Penguin Product 1514,Books,Penguin,331.28,495.53,2022-02-25
P01515,Adidas Product 1515,Fashion,Adidas,392.35,544.96,2022-04-20
P01516,Puma Product 1516,Fashion,Puma,431.7,636.45,2022-08-11
P01517,Samsung Product 1517,Electronics,Samsung,299.79,556.82,2024-02-14
P01518,Under Armour Product 1518,Sports,Under Armour,386.33,537.14,2026-07-28
P01519,Reebok Product 1519,Sports,Reebok,320.6,438.8,2026-07-16
P01520,Ikea Product 1520,Home,Ikea,322.92,582.67,2022-11-28
P01521,Samsung Product 1521,Electronics,Samsung,87.96,133.61,2026-04-03
P01522,Philips Product 1522,Home,Philips,374.34,674.54,2026-02-22
P01523,Penguin Product 1523,Books,Penguin,193.0,340.55,2026-01-29
P01524,Under Armour Product 1524,Sports,Under Armour,76.85,145.72,2024-11-29
P01525,Apple Product 1525,Electronics,Apple,463.98,723.37,2026-07-02
P01526,Bosch Product 1526,Home,Bosch,343.02,422.88,2022-06-15
P01527,HarperCollins Product 1527,Books,HarperCollins,478.31,739.19,2026-08-25
P01528,Philips Product 1528,Home,Philips,138.81,255.67,2024-07-09
P01529,Bosch Product 1529,Home,Bosch,294.17,461.52,2025-03-28
P01530,Puma Product 1530,Fashion,Puma,337.59,613.2,2022-08-26
P01531,HarperCollins Product 1531,Books,HarperCollins,340.47,679.09,2024-05-20
P01532,Bosch Product 1532,Home,Bosch,10.24,12.36,2025-11-15
P01533,Samsung Product 1533,Electronics,Samsung,208.57,337.93,2023-02-01
P01534,Under Armour Product 1534,Sports,Under Armour,113.61,162.08,2025-07-23
P01535,Nike Product 1535,Fashion,Nike,16.73,21.31,2026-04-14
P01536,Penguin Product 1536,Books,Penguin,475.49,813.31,2026-01-03
P01537,Samsung Product 1537,Electronics,Samsung,428.94,559.31,2026-05-04
P01538,Penguin Product 1538,Books,Penguin,448.52,787.84,2021-10-15
P01539,Philips Product 1539,Home,Philips,236.14,460.22,2022-05-27
P01540,Under Armour Product 1540,Sports,Under Armour,385.83,676.66,2022-10-11
P01541,Philips Product 1541,Home,Philips,85.17,107.25,2023-06-16
P01542,Apple Product 1542,Electronics,Apple,197.35,394.06,2024-12-14
P01543,Philips Product 1543,Home,Philips,93.08,116.86,2024-02-15
P01544,Puma Product 1544,Fashion,Puma,199.35,342.16,2023-02-02
P01545,Samsung Product 1545,Electronics,Samsung,272.61,421.18,2022-10-06
P01546,Penguin Product 1546,Books,Penguin,456.74,809.49,2025-01-12
P01547,Samsung Product 1547,Electronics,Samsung,41.1,68.11,2023-05-24
P01548,Philips Product 1548,Home,Philips,14.29,22.84,2024-08-12
P01549,Samsung Product 1549,Electronics,Samsung,333.98,471.96,2023-01-04
P01550,Philips Product 1550,Home,Philips,289.45,466.68,2022-02-27
P01551,Under Armour Product 1551,Sports,Under Armour,220.85,414.15,2023-05-09
P01552,Sony Product 1552,Electronics,Sony,116.79,176.07,2023-03-27
P01553,Wilson Product 1553,Sports,Wilson,285.79,556.73,2026-02-03
P01554,Philips Product 1554,Home,Philips,342.51,520.78,2025-10-06
P01555,Apple Product 1555,Electronics,Apple,269.64,530.85,2024-04-27
P01556,Apple Product 1556,Electronics,Apple,381.42,546.18,2023-08-14
P01557,Nike Product 1557,Fashion,Nike,279.47,551.68,2022-12-04
P01558,Adidas Product 1558,Fashion,Adidas,349.46,669.97,2023-04-15
P01559,Philips Product 1559,Home,Philips,47.01,80.21,2026-06-26
P01560,Nike Product 1560,Fashion,Nike,22.67,27.66,2025-04-02
P01561,Penguin Product 1561,Books,Penguin,247.17,309.06,2021-12-01
P01562,HarperCollins Product 1562,Books,HarperCollins,252.34,497.61,2022-05-03
P01563,Wilson Product 1563,Sports,Wilson,23.34,29.05,2023-09-20
P01564,Apple Product 1564,Electronics,Apple,63.5,117.2,2022-08-26
P01565,HarperCollins Product 1565,Books,HarperCollins,470.34,891.84,2023-07-04
P01566,Penguin Product 1566,Books,Penguin,371.82,515.49,2023-12-25
P01567,Samsung Product 1567,Electronics,Samsung,369.05,587.2,2023-08-21
P01568,Apple Product 1568,Electronics,Apple,454.05,769.48,2023-10-27
P01569,Puma Product 1569,Fashion,Puma,326.15,395.13,2023-11-23
P01570,Apple Product 1570,Electronics,Apple,411.27,525.53,2022-09-21
P01571,Penguin Product 1571,Books,Penguin,418.5,523.61,2025-12-10
P01572,Samsung Product 1572,Electronics,Samsung,251.09,461.84,2025-06-24
P01573,Nike Product 1573,Fashion,Nike,403.2,621.32,2026-03-02
P01574,Under Armour Product 1574,Sports,Under Armour,64.8,113.22,2024-04-16
P01575,Penguin Product 1575,Books,Penguin,164.19,323.74,2023-09-23
P01576,Nike Product 1576,Fashion,Nike,298.58,438.44,2022-08-21
P01577,Apple Product 1577,Electronics,Apple,74.91,114.77,2026-03-28
P01578,Bosch Product 1578,Home,Bosch,86.68,120.91,2022-04-18
P01579,Penguin Product 1579,Books,Penguin,71.02,130.17,2026-08-17
P01580,HarperCollins Product 1580,Books,HarperCollins,389.94,472.8,2022-06-02
P01581,Wilson Product 1581,Sports,Wilson,8.14,10.94,2023-01-23
P01582,Sony Product 1582,Electronics,Sony,327.62,625.6,2022-08-04
P01583,Reebok Product 1583,Sports,Reebok,404.67,735.71,2024-03-05
P01584,Nike Product 1584,Fashion,Nike,75.83,107.43,2023-08-27
P01585,Under Armour Product 1585,Sports,Under Armour,123.43,165.35,2024-12-28
P01586,Sony Product 1586,Electronics,Sony,94.1,150.55,2023-04-26
P01587,Sony Product 1587,Electronics,Sony,414.11,596.72,2022-12-08
P01588,Wilson Product 1588,Sports,Wilson,281.07,380.43,2026-05-19
P01589,Penguin Product 1589,Books,Penguin,311.37,588.55,2026-04-28
P01590,Penguin Product 1590,Books,Penguin,234.79,399.42,2026-07-09
P01591,Adidas Product 1591,Fashion,Adidas,31.27,40.34,2024-11-03
P01592,Puma Product 1592,Fashion,Puma,422.67,815.41,2022-04-05
P01593,Wilson Product 1593,Sports,Wilson,84.08,162.96,2022-03-14
P01594,Sony Product 1594,Electronics,Sony,185.28,253.4,2026-03-27
P01595,Philips Product 1595,Home,Philips,310.33,593.37,2023-01-16
P01596,Wilson Product 1596,Sports,Wilson,56.69,70.41,2024-08-17
P01597,Penguin Product 1597,Books,Penguin,83.23,101.81,2022-10-19
P01598,Penguin Product 1598,Books,Penguin,40.08,55.64,2024-06-27
P01599,Reebok Product 1599,Sports,Reebok,291.98,448.26,2025-09-25
P01600,Ikea Product 1600,Home,Ikea,390.59,570.62,2026-01-18
P01601,Samsung Product 1601,Electronics,Samsung,370.19,701.85,2025-11-08
P01602,Wilson Product 1602,Sports,Wilson,41.4,69.06,2022-12-11
P01603,Apple Product 1603,Electronics,Apple,76.75,149.07,2025-11-21
P01604,Wilson Product 1604,Sports,Wilson,196.73,257.54,2022-01-10
P01605,Puma Product 1605,Fashion,Puma,182.5,258.38,2026-04-02
P01606,Ikea Product 1606,Home,Ikea,20.89,34.57,2023-11-07
P01607,Ikea Product 1607,Home,Ikea,60.0,94.35,2023-02-03
P01608,Wilson Product 1608,Sports,Wilson,381.37,524.72,2023-12-21
P01609,Bosch Product 1609,Home,Bosch,82.61,151.64,2022-02-08
P01610,Penguin Product 1610,Books,Penguin,291.17,478.16,2023-05-05
P01611,Nike Product 1611,Fashion,Nike,208.79,337.7,2026-05-27
P01612,Puma Product 1612,Fashion,Puma,239.38,375.88,2024-07-05
P01613,Sony Product 1613,Electronics,Sony,216.91,411.71,2021-10-11
P01614,Adidas Product 1614,Fashion,Adidas,219.95,303.07,2024-09-10
P01615,Penguin Product 1615,Books,Penguin,457.31,877.4,2024-09-13
P01616,Wilson Product 1616,Sports,Wilson,24.83,39.15,2025-04-01
P01617,Penguin Product 1617,Books,Penguin,215.72,326.91,2021-09-25
P01618,Apple Product 1618,Electronics,Apple,250.17,316.83,2025-01-21
P01619,Sony Product 1619,Electronics,Sony,367.23,719.75,2022-07-15
P01620,Adidas Product 1620,Fashion,Adidas,151.42,260.16,2026-01-21
P01621,Samsung Product 1621,Electronics,Samsung,242.49,350.12,2026-02-13
P01622,Reebok Product 1622,Sports,Reebok,374.91,457.21,2023-10-02
P01623,Under Armour Product 1623,Sports,Under Armour,387.06,735.17,2026-01-22
P01624,Wilson Product 1624,Sports,Wilson,395.98,592.52,2025-08-24
P01625,Reebok Product 1625,Sports,Reebok,318.53,601.48,2025-04-20
P01626,Apple Product 1626,Electronics,Apple,447.25,655.81,2025-04-11
P01627,Apple Product 1627,Electronics,Apple,215.82,305.56,2026-03-28
P01628,Penguin Product 1628,Books,Penguin,394.91,499.47,2023-05-10
P01629,Bosch Product 1629,Home,Bosch,466.46,751.84,2022-01-22
P01630,Ikea Product 1630,Home,Ikea,59.93,89.44,2025-05-25
P01631,Penguin Product 1631,Books,Penguin,185.96,249.23,2023-03-02
P01632,Penguin Product 1632,Books,Penguin,282.58,513.97,2024-08-28
P01633,Adidas Product 1633,Fashion,Adidas,123.12,158.93,2022-02-01
P01634,Reebok Product 1634,Sports,Reebok,469.88,781.93,2025-07-15
P01635,Puma Product 1635,Fashion,Puma,381.64,555.81,2023-11-07
P01636,Bosch Product 1636,Home,Bosch,341.71,485.81,2026-08-17
P01637,Apple Product 1637,Electronics,Apple,175.89,279.49,2024-12-22
P01638,Penguin Product 1638,Books,Penguin,237.73,386.44,2022-05-11
P01639,HarperCollins Product 1639,Books,HarperCollins,228.73,341.84,2026-06-28
P01640,Samsung Product 1640,Electronics,Samsung,446.49,699.34,2026-07-24
P01641,Apple Product 1641,Electronics,Apple,449.48,643.07,2025-10-07
P01642,Samsung Product 1642,Electronics,Samsung,86.56,111.63,2024-11-22
P01643,Adidas Product 1643,Fashion,Adidas,79.5,108.39,2023-01-30
P01644,Apple Product 1644,Electronics,Apple,211.19,368.72,2026-08-10
P01645,Adidas Product 1645,Fashion,Adidas,176.62,274.66,2026-02-13
P01646,Apple Product 1646,Electronics,Apple,98.59,120.05,2024-11-03
P01647,Puma Product 1647,Fashion,Puma,324.11,495.68,2024-01-11
P01648,Bosch Product 1648,Home,Bosch,324.8,474.55,2024-10-09
P01649,HarperCollins Product 1649,Books,HarperCollins,231.71,383.2,2023-10-02
P01650,Ikea Product 1650,Home,Ikea,395.69,546.62,2021-09-25
P01651,Philips Product 1651,Home,Philips,386.03,477.85,2026-08-22
P01652,Philips Product 1652,Home,Philips,230.68,307.52,2024-08-12
P01653,Puma Product 1653,Fashion,Puma,269.98,363.35,2025-10-22
P01654,Puma Product 1654,Fashion,Puma,347.97,603.06,2024-09-27
P01655,Nike Product 1655,Fashion,Nike,122.76,151.35,2022-07-16
P01656,Bosch Product 1656,Home,Bosch,67.6,95.2,2025-03-01
P01657,Nike Product 1657,Fashion,Nike,283.43,347.98,2025-07-19
P01658,Philips Product 1658,Home,Philips,78.23,121.94,2026-07-07
P01659,Puma Product 1659,Fashion,Puma,154.27,298.72,2023-02-20
P01660,Under Armour Product 1660,Sports,Under Armour,385.42,754.74,2022-05-16
P01661,Ikea Product 1661,Home,Ikea,7.13,12.77,2024-02-05
P01662,HarperCollins Product 1662,Books,HarperCollins,325.39,467.4,2025-05-10
P01663,Bosch Product 1663,Home,Bosch,335.11,616.49,2023-01-15
P01664,Under Armour Product 1664,Sports,Under Armour,346.13,617.95,2026-08-11
P01665,Samsung Product 1665,Electronics,Samsung,340.61,440.58,2021-10-05
P01666,Apple Product 1666,Electronics,Apple,310.67,427.57,2024-10-12
P01667,Ikea Product 1667,Home,Ikea,166.55,280.89,2025-02-09
P01668,Puma Product 1668,Fashion,Puma,265.58,484.69,2026-06-01
P01669,Ikea Product 1669,Home,Ikea,16.16,26.35,2022-11-04
P01670,Reebok Product 1670,Sports,Reebok,337.42,428.49,2026-05-19
P01671,HarperCollins Product 1671,Books,HarperCollins,101.25,147.24,2023-10-07
P01672,Penguin Product 1672,Books,Penguin,454.68,676.95,2021-10-10
P01673,Puma Product 1673,Fashion,Puma,427.63,639.61,2025-03-30
P01674,Ikea Product 1674,Home,Ikea,145.9,216.09,2024-10-25
P01675,Reebok Product 1675,Sports,Reebok,48.36,86.19,2023-07-08
P01676,Reebok Product 1676,Sports,Reebok,496.34,914.73,2025-06-19
P01677,Ikea Product 1677,Home,Ikea,403.81,798.05,2023-05-07
P01678,Reebok Product 1678,Sports,Reebok,448.73,588.58,2026-03-06
P01679,Penguin Product 1679,Books,Penguin,76.1,109.78,2024-03-03
P01680,HarperCollins Product 1680,Books,HarperCollins,37.73,74.26,2026-02-23
P01681,Wilson Product 1681,Sports,Wilson,8.28,14.17,2023-12-06
P01682,Philips Product 1682,Home,Philips,91.57,143.74,2022-02-22
P01683,Penguin Product 1683,Books,Penguin,103.63,193.36,2025-07-09
P01684,Bosch Product 1684,Home,Bosch,247.84,460.55,2022-09-25
P01685,Bosch Product 1685,Home,Bosch,155.44,256.08,2022-05-27
P01686,Wilson Product 1686,Sports,Wilson,18.29,21.98,2026-03-08
P01687,Philips Product 1687,Home,Philips,478.23,893.04,2024-11-29
P01688,Wilson Product 1688,Sports,Wilson,328.64,629.07,2025-01-22
P01689,Wilson Product 1689,Sports,Wilson,248.48,434.91,2024-07-19
P01690,Nike Product 1690,Fashion,Nike,64.08,91.11,2022-08-18
P01691,Sony Product 1691,Electronics,Sony,374.05,622.74,2025-10-14
P01692,HarperCollins Product 1692,Books,HarperCollins,434.83,740.25,2022-05-24
P01693,Reebok Product 1693,Sports,Reebok,410.05,614.49,2023-03-13
P01694,Penguin Product 1694,Books,Penguin,423.41,563.25,2022-07-01
P01695,Samsung Product 1695,Electronics,Samsung,163.24,310.59,2022-10-25
P01696,Adidas Product 1696,Fashion,Adidas,85.84,121.73,2022-05-19
P01697,Reebok Product 1697,Sports,Reebok,456.49,677.79,2022-11-12
P01698,Philips Product 1698,Home,Philips,267.16,520.71,2023-08-11
P01699,Penguin Product 1699,Books,Penguin,384.39,517.62,2025-12-31
P01700,Sony Product 1700,Electronics,Sony,377.55,617.28,2022-06-12
P01701,Bosch Product 1701,Home,Bosch,400.94,568.2,2022-08-14
P01702,Ikea Product 1702,Home,Ikea,269.54,399.27,2022-12-11
P01703,Nike Product 1703,Fashion,Nike,72.79,103.74,2025-02-24
P01704,Under Armour Product 1704,Sports,Under Armour,173.45,334.52,2025-08-02
P01705,Samsung Product 1705,Electronics,Samsung,81.5,112.22,2025-12-05
P01706,Puma Product 1706,Fashion,Puma,308.65,575.67,2022-08-18
